Order Date,Category,Region,Quantity,Sales,Profit
2023-07-07,Furniture,West,9,3124.5,1359.07
2023-07-07,Furniture,West,6,2145.72,-503.34
2023-07-07,Technology,Central,1,266.97,62.79
2023-07-07,Technology,South,14,10636.13,1896.73
2023-07-07,Office Supplies,Central,9,539.88,89.65
2023-07-07,Furniture,East,1,572.44,137.15
2023-07-08,Furniture,West,3,964.08,357.3
2023-07-08,Technology,East,13,16873.58,2910.49
2023-07-08,Furniture,Central,6,2917.84,-7.71
2023-07-08,Office Supplies,West,8,286.47,96.9
2023-07-08,Office Supplies,East,6,414.51,127.2
2023-07-08,Technology,East,3,2003.2,564.5
2023-07-08,Technology,South,7,5788.12,487.4
2023-07-08,Office Supplies,West,6,80.81,12.13
2023-07-08,Office Supplies,South,13,761.56,109.63
2023-07-09,Technology,South,8,3771.86,435.39
2023-07-09,Technology,West,10,6376.84,266.44
2023-07-10,Office Supplies,South,13,1369.07,274.04
2023-07-10,Office Supplies,West,7,361.11,74.92
2023-07-10,Office Supplies,East,6,223.05,105.26
2023-07-10,Furniture,Central,9,2071.49,36.49
2023-07-10,Technology,South,11,8707.63,2132.88
2023-07-10,Technology,Central,12,8222.82,1461.4
2023-07-10,Furniture,South,10,4086.27,-209.85
2023-07-10,Furniture,Central,6,2434.77,-221.93
2023-07-10,Technology,Central,11,11779.73,2845.78
2023-07-11,Technology,South,8,6105.94,1322.84
2023-07-11,Technology,Central,7,5255.9,1482.47
2023-07-11,Furniture,South,5,2130.36,655.07
2023-07-11,Technology,Central,7,5527.02,2019.92
2023-07-11,Furniture,East,4,1740.64,315.43
2023-07-11,Technology,South,4,2873.0,349.31
2023-07-11,Furniture,East,3,1327.72,-507.87
2023-07-12,Office Supplies,Central,11,716.02,200.87
2023-07-12,Furniture,West,6,2143.16,464.51
2023-07-12,Technology,East,12,9214.95,937.81
2023-07-12,Technology,Central,14,6074.11,916.61
2023-07-12,Office Supplies,Central,6,416.59,155.26
2023-07-12,Office Supplies,Central,14,1351.6,477.5
2023-07-12,Technology,Central,14,11041.3,1821.85
2023-07-12,Office Supplies,South,6,203.78,81.43
2023-07-12,Office Supplies,West,10,733.17,289.07
2023-07-12,Office Supplies,West,5,498.56,196.36
2023-07-13,Furniture,East,11,5459.0,1080.05
2023-07-13,Office Supplies,East,9,440.44,110.24
2023-07-13,Technology,East,14,8536.93,2316.82
2023-07-13,Technology,East,1,824.82,178.71
2023-07-13,Technology,Central,11,10075.33,1823.18
2023-07-14,Technology,East,10,7159.72,1766.8
2023-07-14,Technology,Central,9,2937.77,655.97
2023-07-14,Office Supplies,East,12,689.54,146.19
2023-07-14,Office Supplies,Central,9,541.34,279.94
2023-07-14,Office Supplies,Central,2,115.75,29.99
2023-07-14,Office Supplies,Central,9,713.25,118.44
2023-07-14,Furniture,West,6,1412.61,127.17
2023-07-15,Office Supplies,East,1,79.19,6.56
2023-07-15,Furniture,West,5,2859.74,-481.65
2023-07-15,Furniture,East,12,4419.29,691.69
2023-07-15,Office Supplies,South,10,957.72,175.77
2023-07-15,Technology,Central,13,10167.95,6025.77
2023-07-15,Technology,East,12,11525.95,3804.83
2023-07-15,Technology,Central,8,5734.97,1008.97
2023-07-15,Office Supplies,East,5,268.76,139.37
2023-07-16,Technology,Central,4,2940.0,523.59
2023-07-16,Furniture,Central,9,2466.89,281.08
2023-07-16,Technology,West,1,413.48,114.1
2023-07-16,Office Supplies,West,6,78.0,21.05
2023-07-16,Furniture,West,2,846.96,72.09
2023-07-16,Technology,Central,2,1282.77,486.76
2023-07-16,Furniture,West,6,2047.01,-329.49
2023-07-16,Furniture,Central,1,449.26,-5.04
2023-07-16,Furniture,South,7,2601.09,417.38
2023-07-17,Technology,West,1,360.22,9.39
2023-07-17,Furniture,West,11,3262.07,812.26
2023-07-17,Office Supplies,East,6,229.89,105.51
2023-07-18,Technology,Central,9,6336.56,1679.5
2023-07-18,Office Supplies,East,5,134.32,33.56
2023-07-18,Technology,East,6,2273.58,188.2
2023-07-18,Furniture,South,6,1828.24,646.93
2023-07-18,Furniture,West,6,4064.84,1329.14
2023-07-18,Furniture,South,4,1496.16,419.62
2023-07-18,Office Supplies,West,12,214.43,42.19
2023-07-18,Technology,Central,7,2938.11,661.54
2023-07-18,Technology,South,13,11758.65,738.75
2023-07-18,Office Supplies,South,13,244.71,99.45
2023-07-18,Furniture,Central,1,617.26,190.12
2023-07-19,Technology,South,6,4982.52,1353.55
2023-07-20,Office Supplies,Central,8,924.36,311.25
2023-07-20,Office Supplies,West,11,847.18,244.9
2023-07-20,Furniture,West,13,7739.48,-35.38
2023-07-20,Office Supplies,South,11,292.1,22.5
2023-07-20,Office Supplies,Central,14,480.96,161.22
2023-07-20,Furniture,Central,6,2637.04,971.87
2023-07-20,Office Supplies,Central,10,897.4,177.58
2023-07-21,Technology,East,5,1989.74,344.17
2023-07-21,Office Supplies,South,1,62.48,16.07
2023-07-21,Furniture,East,11,4052.85,113.73
2023-07-21,Technology,East,8,5690.08,1576.64
2023-07-21,Technology,East,3,971.86,97.29
2023-07-21,Technology,Central,1,570.03,58.84
2023-07-21,Furniture,South,9,2883.67,236.15
2023-07-21,Furniture,East,7,4717.53,1010.03
2023-07-21,Office Supplies,West,14,1295.68,316.76
2023-07-21,Technology,Central,10,7560.94,1928.64
2023-07-21,Office Supplies,Central,8,758.47,287.51
2023-07-21,Technology,South,2,598.95,120.73
2023-07-21,Furniture,South,6,3037.68,506.91
2023-07-22,Furniture,West,8,4922.78,722.86
2023-07-22,Technology,East,12,4640.42,111.39
2023-07-22,Furniture,South,9,4886.54,-81.82
2023-07-22,Technology,Central,12,12346.16,1081.65
2023-07-22,Furniture,West,8,3787.63,174.03
2023-07-22,Furniture,Central,3,1025.24,-90.93
2023-07-22,Furniture,South,12,6230.23,307.67
2023-07-23,Furniture,West,3,1089.94,352.82
2023-07-23,Furniture,West,13,7092.53,1322.22
2023-07-23,Office Supplies,Central,1,42.02,13.25
2023-07-23,Furniture,Central,9,4785.85,1478.81
2023-07-23,Furniture,West,3,1129.65,2.36
2023-07-23,Technology,West,14,5793.05,1508.57
2023-07-23,Technology,South,1,357.97,144.82
2023-07-23,Technology,East,5,2137.81,679.72
2023-07-23,Office Supplies,East,10,739.56,309.22
2023-07-23,Technology,Central,3,1309.71,206.04
2023-07-24,Office Supplies,West,4,355.06,71.47
2023-07-24,Furniture,West,3,1458.0,195.77
2023-07-24,Office Supplies,West,3,146.19,47.22
2023-07-24,Office Supplies,East,6,389.46,136.54
2023-07-24,Furniture,West,10,1906.87,-473.5
2023-07-24,Office Supplies,South,14,568.58,261.47
2023-07-24,Technology,West,14,12330.95,2268.07
2023-07-25,Furniture,East,7,2311.76,-260.42
2023-07-25,Technology,West,9,6304.86,1038.31
2023-07-25,Furniture,Central,1,372.63,-20.62
2023-07-25,Furniture,West,10,3784.04,1597.08
2023-07-25,Office Supplies,West,4,328.54,47.28
2023-07-25,Office Supplies,West,11,485.07,184.22
2023-07-25,Office Supplies,West,6,359.61,96.9
2023-07-25,Furniture,Central,7,3146.17,1634.89
2023-07-25,Technology,Central,9,5630.15,1351.0
2023-07-26,Technology,West,13,4087.9,759.02
2023-07-26,Technology,Central,11,3702.03,313.47
2023-07-26,Furniture,East,8,4543.88,96.19
2023-07-26,Furniture,South,14,6904.98,2518.61
2023-07-26,Technology,West,3,2209.44,464.37
2023-07-26,Office Supplies,South,11,826.91,193.94
2023-07-27,Furniture,East,5,2038.12,500.77
2023-07-27,Office Supplies,East,6,222.5,76.95
2023-07-27,Furniture,West,10,5869.91,-49.04
2023-07-27,Technology,East,8,4444.31,1020.67
2023-07-27,Office Supplies,South,11,752.38,215.07
2023-07-27,Technology,Central,8,3962.77,808.72
2023-07-27,Furniture,Central,14,5693.14,-360.79
2023-07-27,Office Supplies,West,13,1368.44,454.35
2023-07-28,Furniture,West,2,1214.18,217.26
2023-07-28,Technology,East,2,789.91,97.09
2023-07-28,Office Supplies,Central,10,435.11,92.81
2023-07-28,Office Supplies,Central,10,931.68,402.76
2023-07-28,Furniture,Central,5,1181.98,170.24
2023-07-28,Office Supplies,East,3,182.58,73.27
2023-07-28,Technology,Central,7,7289.21,670.61
2023-07-28,Technology,South,5,4573.34,321.94
2023-07-29,Furniture,East,11,5110.45,-793.45
2023-07-29,Furniture,Central,6,2188.93,1297.16
2023-07-29,Technology,South,1,54.26,4.84
2023-07-29,Office Supplies,East,14,881.64,347.69
2023-07-29,Office Supplies,Central,1,94.46,47.8
2023-07-29,Furniture,Central,4,1388.98,338.72
2023-07-30,Technology,South,10,1205.83,246.89
2023-07-30,Technology,West,10,6272.67,1598.48
2023-07-30,Furniture,East,2,255.19,32.92
2023-07-30,Office Supplies,East,11,1297.26,450.02
2023-07-30,Furniture,West,7,2196.18,-65.19
2023-07-30,Office Supplies,West,11,889.5,297.28
2023-07-30,Technology,South,11,9045.84,2870.67
2023-07-31,Technology,South,4,2965.13,1001.1
2023-07-31,Office Supplies,East,11,143.0,42.12
2023-07-31,Furniture,West,1,444.9,-55.94
2023-07-31,Furniture,West,11,2163.05,254.03
2023-07-31,Office Supplies,East,8,491.0,125.19
2023-07-31,Furniture,South,14,3279.72,48.17
2023-08-01,Office Supplies,South,3,283.89,74.17
2023-08-01,Furniture,South,11,7276.38,524.5
2023-08-02,Furniture,East,12,5454.87,394.64
2023-08-02,Office Supplies,South,3,182.88,33.73
2023-08-02,Furniture,West,2,909.89,251.94
2023-08-02,Office Supplies,East,11,630.15,126.21
2023-08-02,Furniture,South,3,39.0,7.03
2023-08-02,Technology,East,1,837.63,72.95
2023-08-02,Technology,Central,8,5362.4,1217.76
2023-08-02,Office Supplies,Central,3,259.7,72.88
2023-08-02,Furniture,Central,3,1550.53,155.29
2023-08-03,Furniture,Central,11,3576.23,1213.89
2023-08-03,Technology,West,9,4398.58,1008.92
2023-08-03,Technology,Central,6,5808.01,1011.26
2023-08-03,Office Supplies,Central,8,927.61,307.34
2023-08-03,Office Supplies,Central,1,92.97,30.81
2023-08-03,Furniture,South,7,1447.9,-158.45
2023-08-04,Technology,Central,7,5721.48,2332.84
2023-08-04,Technology,South,7,3774.03,1188.23
2023-08-04,Furniture,Central,6,2040.58,286.61
2023-08-04,Technology,East,1,588.5,40.52
2023-08-04,Furniture,South,3,237.13,40.17
2023-08-04,Technology,East,2,950.88,348.98
2023-08-04,Technology,South,2,2002.56,577.98
2023-08-04,Technology,West,10,2902.98,545.23
2023-08-04,Office Supplies,East,10,434.08,152.91
2023-08-04,Office Supplies,West,13,535.4,77.89
2023-08-04,Furniture,West,7,2366.88,426.24
2023-08-05,Technology,East,7,3745.83,790.7
2023-08-05,Office Supplies,Central,14,1127.96,413.77
2023-08-05,Furniture,West,3,1453.78,160.48
2023-08-05,Technology,East,8,2819.95,372.6
2023-08-05,Furniture,East,7,1495.19,216.25
2023-08-05,Technology,East,14,14917.89,4077.88
2023-08-06,Office Supplies,Central,2,123.11,37.98
2023-08-06,Office Supplies,Central,5,233.65,70.51
2023-08-06,Furniture,South,13,4494.39,899.01
2023-08-06,Furniture,East,6,3595.29,-852.44
2023-08-06,Furniture,East,11,5250.88,928.57
2023-08-06,Furniture,East,7,1655.12,435.83
2023-08-06,Office Supplies,Central,4,164.0,48.01
2023-08-06,Furniture,South,11,5208.12,1047.24
2023-08-06,Technology,Central,6,3661.74,909.11
2023-08-07,Office Supplies,East,13,1366.5,241.74
2023-08-07,Office Supplies,West,12,605.86,242.0
2023-08-07,Office Supplies,South,12,877.69,321.9
2023-08-07,Technology,Central,4,1783.27,704.21
2023-08-07,Office Supplies,Central,3,320.42,139.49
2023-08-07,Technology,South,14,5256.2,499.31
2023-08-07,Technology,South,3,1520.58,118.5
2023-08-07,Furniture,West,12,2604.1,-873.92
2023-08-07,Furniture,Central,3,722.75,-149.02
2023-08-07,Technology,South,1,419.89,88.39
2023-08-08,Furniture,West,8,3913.67,1113.42
2023-08-08,Office Supplies,East,12,658.34,207.91
2023-08-08,Technology,East,6,3666.05,324.29
2023-08-08,Technology,Central,14,6055.73,1713.3
2023-08-08,Office Supplies,East,1,96.67,39.22
2023-08-08,Furniture,East,8,4953.83,240.44
2023-08-09,Office Supplies,South,12,971.6,256.52
2023-08-09,Office Supplies,Central,6,479.89,95.57
2023-08-09,Furniture,South,12,3171.52,286.89
2023-08-09,Furniture,South,1,475.56,9.96
2023-08-09,Technology,Central,5,6042.71,853.93
2023-08-09,Technology,South,9,5743.2,1160.61
2023-08-09,Office Supplies,West,14,609.52,163.27
2023-08-09,Technology,South,9,5038.31,161.41
2023-08-09,Technology,South,7,3370.4,29.78
2023-08-09,Technology,West,11,8640.41,2285.57
2023-08-09,Technology,West,8,5904.62,1105.11
2023-08-09,Office Supplies,East,3,235.07,54.97
2023-08-10,Office Supplies,West,3,202.44,55.4
2023-08-10,Office Supplies,South,14,921.94,206.65
2023-08-10,Technology,East,8,6596.24,1811.34
2023-08-10,Furniture,South,12,5112.68,488.49
2023-08-10,Furniture,East,8,3339.46,269.35
2023-08-10,Furniture,South,14,4805.22,-793.87
2023-08-10,Technology,West,14,10309.74,2741.77
2023-08-11,Office Supplies,Central,8,136.89,53.28
2023-08-11,Office Supplies,Central,2,105.88,36.05
2023-08-11,Furniture,South,1,386.34,36.15
2023-08-11,Furniture,Central,2,949.08,257.86
2023-08-11,Furniture,South,8,3588.84,509.39
2023-08-11,Technology,East,3,2523.81,738.44
2023-08-11,Office Supplies,East,7,786.25,234.19
2023-08-11,Furniture,South,10,4175.99,618.53
2023-08-11,Furniture,West,12,2455.41,438.97
2023-08-12,Office Supplies,East,5,207.92,38.82
2023-08-12,Technology,Central,12,6273.03,-467.53
2023-08-12,Technology,West,7,91.0,17.41
2023-08-12,Office Supplies,Central,4,163.41,36.75
2023-08-12,Office Supplies,East,13,698.88,298.61
2023-08-13,Office Supplies,East,7,198.83,44.18
2023-08-13,Office Supplies,South,12,879.05,234.45
2023-08-13,Furniture,East,3,953.34,134.3
2023-08-13,Office Supplies,Central,8,700.78,178.31
2023-08-13,Furniture,East,8,2866.21,455.57
2023-08-13,Technology,East,5,5239.43,640.21
2023-08-13,Office Supplies,West,9,600.0,171.16
2023-08-13,Office Supplies,Central,4,358.8,116.36
2023-08-13,Technology,South,5,3717.66,558.16
2023-08-13,Furniture,Central,4,1110.98,104.17
2023-08-13,Office Supplies,Central,3,198.93,84.79
2023-08-14,Furniture,East,4,1243.84,-127.99
2023-08-14,Technology,East,2,26.0,4.44
2023-08-14,Office Supplies,East,3,141.0,14.54
2023-08-14,Technology,South,13,5016.52,1034.25
2023-08-14,Office Supplies,South,6,351.72,79.01
2023-08-14,Office Supplies,West,2,165.24,49.44
2023-08-14,Furniture,Central,10,3468.69,-713.57
2023-08-14,Office Supplies,Central,7,566.66,112.04
2023-08-15,Technology,South,12,7500.03,2065.65
2023-08-15,Furniture,East,5,2285.66,-340.59
2023-08-15,Technology,East,14,9405.13,3207.58
2023-08-15,Office Supplies,South,8,596.96,131.09
2023-08-15,Furniture,South,13,3051.82,-312.9
2023-08-15,Technology,East,8,5478.6,760.6
2023-08-16,Office Supplies,East,12,479.01,221.71
2023-08-16,Technology,South,1,748.94,201.52
2023-08-16,Office Supplies,South,6,330.6,57.21
2023-08-16,Office Supplies,West,9,353.0,74.85
2023-08-16,Furniture,East,14,6767.65,1070.53
2023-08-16,Office Supplies,West,4,225.81,35.98
2023-08-16,Technology,Central,4,1371.79,116.37
2023-08-17,Furniture,South,14,6810.61,1088.73
2023-08-17,Furniture,South,1,361.81,15.0
2023-08-17,Furniture,West,3,490.53,-4.52
2023-08-18,Technology,East,6,3019.71,424.96
2023-08-18,Furniture,South,10,3609.23,-983.31
2023-08-18,Furniture,West,14,7941.65,1273.73
2023-08-18,Technology,East,10,7021.48,2210.81
2023-08-18,Office Supplies,South,10,592.61,98.81
2023-08-18,Technology,West,2,1885.72,358.55
2023-08-18,Technology,Central,5,2006.63,496.12
2023-08-18,Office Supplies,South,11,512.74,157.65
2023-08-18,Furniture,East,4,728.98,140.28
2023-08-18,Technology,South,14,11649.81,1450.86
2023-08-18,Technology,South,4,2359.9,814.93
2023-08-19,Furniture,East,8,2499.15,-944.83
2023-08-19,Technology,West,10,6558.11,664.56
2023-08-19,Technology,West,2,1061.92,195.46
2023-08-19,Office Supplies,Central,4,332.2,51.54
2023-08-19,Furniture,South,12,5085.17,-411.2
2023-08-19,Office Supplies,Central,4,315.78,41.96
2023-08-19,Technology,South,12,3770.66,312.71
2023-08-20,Office Supplies,West,5,501.59,203.82
2023-08-20,Office Supplies,Central,11,629.37,151.54
2023-08-20,Office Supplies,South,2,117.97,28.59
2023-08-20,Office Supplies,South,14,760.33,226.07
2023-08-20,Office Supplies,South,13,986.31,229.32
2023-08-20,Office Supplies,East,5,326.91,110.7
2023-08-20,Technology,South,5,1248.49,100.54
2023-08-20,Technology,South,1,867.62,205.5
2023-08-21,Technology,West,12,8045.16,-103.57
2023-08-21,Office Supplies,Central,6,647.92,234.75
2023-08-21,Technology,Central,7,4681.11,836.88
2023-08-21,Office Supplies,Central,5,479.14,178.19
2023-08-21,Technology,Central,13,9395.8,2128.42
2023-08-21,Office Supplies,Central,4,244.59,107.42
2023-08-21,Furniture,East,5,2513.93,970.46
2023-08-21,Office Supplies,East,12,413.21,86.98
2023-08-22,Furniture,East,11,4815.5,179.59
2023-08-22,Office Supplies,South,6,268.42,63.03
2023-08-22,Technology,East,9,9427.27,1809.05
2023-08-22,Technology,West,9,4633.61,1014.04
2023-08-23,Office Supplies,West,14,1551.07,465.27
2023-08-23,Furniture,East,7,2539.79,-178.05
2023-08-23,Furniture,Central,10,5764.6,904.76
2023-08-23,Furniture,East,10,5699.86,857.3
2023-08-24,Office Supplies,Central,14,1515.77,382.57
2023-08-24,Furniture,East,13,5224.32,124.91
2023-08-24,Furniture,Central,12,5744.0,2282.95
2023-08-24,Furniture,Central,6,3623.38,191.92
2023-08-24,Office Supplies,South,1,116.57,37.67
2023-08-24,Technology,South,2,441.82,44.97
2023-08-24,Furniture,South,6,2374.01,1042.21
2023-08-24,Office Supplies,West,10,817.47,251.94
2023-08-24,Office Supplies,West,3,95.14,36.84
2023-08-25,Furniture,Central,6,2044.28,121.19
2023-08-25,Office Supplies,West,11,651.84,136.4
2023-08-25,Furniture,West,2,832.21,-76.24
2023-08-25,Technology,Central,13,13791.55,4022.4
2023-08-25,Technology,South,1,1205.25,275.04
2023-08-25,Furniture,West,12,3980.03,584.48
2023-08-25,Furniture,West,12,5454.91,-717.87
2023-08-25,Furniture,South,13,3206.31,41.8
2023-08-26,Office Supplies,Central,4,326.53,112.74
2023-08-26,Furniture,West,8,2386.95,-48.53
2023-08-26,Office Supplies,West,10,492.77,178.85
2023-08-26,Furniture,East,10,3847.73,-1.53
2023-08-26,Furniture,Central,12,3732.19,1543.77
2023-08-26,Technology,West,5,1952.1,449.33
2023-08-26,Technology,South,3,1815.82,229.82
2023-08-27,Office Supplies,Central,10,391.67,122.82
2023-08-27,Office Supplies,South,5,295.85,82.52
2023-08-27,Office Supplies,East,14,391.68,107.06
2023-08-27,Technology,Central,5,5532.12,1976.64
2023-08-27,Furniture,East,4,1721.67,680.18
2023-08-28,Technology,East,6,6819.87,1605.8
2023-08-28,Technology,East,13,7317.57,634.38
2023-08-28,Technology,East,2,821.9,291.77
2023-08-28,Furniture,Central,13,8111.56,-80.06
2023-08-28,Furniture,Central,8,2023.11,175.11
2023-08-28,Office Supplies,East,8,543.13,145.16
2023-08-28,Furniture,Central,13,6331.27,1603.72
2023-08-28,Technology,Central,9,7370.02,1221.42
2023-08-29,Office Supplies,South,8,626.1,151.98
2023-08-29,Technology,South,14,9331.68,1519.4
2023-08-29,Technology,South,7,5157.78,835.61
2023-08-30,Furniture,East,10,4239.97,143.47
2023-08-30,Technology,East,1,396.4,130.95
2023-08-31,Furniture,Central,13,5848.1,421.6
2023-08-31,Furniture,Central,14,3815.26,629.03
2023-08-31,Office Supplies,South,6,498.54,159.1
2023-08-31,Technology,Central,7,6383.29,1291.59
2023-08-31,Furniture,Central,7,3232.59,727.74
2023-08-31,Office Supplies,West,8,679.41,175.7
2023-08-31,Office Supplies,West,1,68.47,19.5
2023-08-31,Office Supplies,Central,10,870.53,153.86
2023-09-01,Technology,South,5,4026.62,1087.66
2023-09-01,Office Supplies,West,13,952.77,127.79
2023-09-01,Furniture,South,8,1018.16,136.42
2023-09-01,Furniture,South,7,3841.38,487.05
2023-09-01,Furniture,South,1,630.25,131.1
2023-09-01,Technology,East,11,4087.25,1014.65
2023-09-01,Technology,West,1,1209.3,460.29
2023-09-01,Furniture,South,3,296.66,121.3
2023-09-01,Technology,West,14,9644.02,2672.12
2023-09-01,Technology,Central,7,4436.0,995.05
2023-09-01,Furniture,Central,13,6735.02,-1210.09
2023-09-01,Furniture,South,10,2256.15,-583.49
2023-09-01,Technology,South,11,9023.23,2536.25
2023-09-01,Office Supplies,East,14,872.46,216.46
2023-09-01,Technology,East,6,4129.31,262.99
2023-09-02,Furniture,East,8,4025.97,140.08
2023-09-02,Furniture,Central,7,2949.6,-384.05
2023-09-02,Technology,South,8,5784.5,-76.7
2023-09-02,Technology,East,13,7385.43,1215.68
2023-09-02,Technology,East,1,733.18,138.54
2023-09-03,Furniture,West,8,3791.89,-461.23
2023-09-03,Furniture,Central,4,1637.79,195.82
2023-09-03,Technology,Central,8,2326.38,90.33
2023-09-03,Technology,East,2,2297.28,429.8
2023-09-03,Office Supplies,Central,4,240.56,32.95
2023-09-03,Office Supplies,South,3,150.93,54.78
2023-09-03,Office Supplies,West,9,593.28,113.51
2023-09-04,Furniture,West,6,2316.64,385.34
